r,ell,eps,c,a,b,absF,theta,s,J,phi_3r,cong_residual_q
6,0,1,2,122,40,140.2961154131,-2.146826804202,None,None,-249.083333,
6,0,1,2,125,41,140.2961154131,2.067820130243,None,None,239.916667,
6,0,1,2,128,42,140.2961154131,0.490559621034,None,None,56.916667,
6,0,1,2,131,43,140.2961154131,2.740095101382,None,None,317.916667,
6,0,1,2,134,44,140.2961154131,-2.741531586363,None,None,-318.083333,
6,0,1,2,137,45,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,140,46,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,143,47,140.2961154131,-2.431250830453,None,None,-282.083333,
6,0,1,2,146,48,140.2961154131,2.197103778539,None,None,254.916667,
6,0,1,2,149,49,140.2961154131,2.740095101382,None,None,317.916667,
6,0,1,2,152,50,140.2961154131,-1.190127806813,None,None,-138.083333,
6,0,1,2,155,51,140.2961154131,-1.836546048292,None,None,-213.083333,
6,0,1,2,158,52,140.2961154131,2.041963400584,None,None,236.916667,
6,0,1,2,161,53,140.2961154131,3.076232586951,None,None,356.916667,
6,0,1,2,164,54,140.2961154131,2.041963400584,None,None,236.916667,
6,0,1,2,167,55,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,170,56,140.2961154131,-0.104145161127,None,None,-12.083333,
6,0,1,2,173,57,140.2961154131,-2.922528693977,None,None,-339.083333,
6,0,1,2,176,58,140.2961154131,-2.844958505000,None,None,-330.083333,
6,0,1,2,179,59,140.2961154131,-2.353680641475,None,None,-273.083333,
6,0,1,2,182,60,140.2961154131,-2.069256615225,None,None,-240.083333,
6,0,1,2,185,61,140.2961154131,-2.844958505000,None,None,-330.083333,
6,0,1,2,188,62,140.2961154131,-1.577978751700,None,None,-183.083333,
6,0,1,2,191,63,140.2961154131,0.412989432056,None,None,47.916667,
6,0,1,2,194,64,140.2961154131,1.576542266719,None,None,182.916667,
6,0,1,2,197,65,140.2961154131,-1.965829696588,None,None,-228.083333,
6,0,1,2,200,66,140.2961154131,0.335419243079,None,None,38.916667,
6,0,1,2,203,67,140.2961154131,-0.052431701809,None,None,-6.083333,
6,0,1,2,206,68,140.2961154131,-1.422838373745,None,None,-165.083333,
6,0,1,2,209,69,140.2961154131,-0.207572079764,None,None,-24.083333,
6,0,1,2,212,70,140.2961154131,0.645699998989,None,None,74.916667,
6,0,1,2,215,71,140.2961154131,2.145390319221,None,None,248.916667,
6,0,1,2,218,72,140.2961154131,0.878410565921,None,None,101.916667,
6,0,1,2,221,73,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,224,74,140.2961154131,-1.733119129655,None,None,-201.083333,
6,0,1,2,227,75,140.2961154131,-0.595423024652,None,None,-69.083333,
6,0,1,2,230,76,140.2961154131,-1.448695103404,None,None,-168.083333,
6,0,1,2,233,77,140.2961154131,1.602398996378,None,None,185.916667,
6,0,1,2,236,78,140.2961154131,-2.534677749090,None,None,-294.083333,
6,0,1,2,239,79,140.2961154131,-0.052431701809,None,None,-6.083333,
6,0,1,2,242,80,140.2961154131,1.679969185356,None,None,194.916667,
6,0,1,2,245,81,140.2961154131,-2.844958505000,None,None,-330.083333,
6,0,1,2,248,82,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,251,83,140.2961154131,0.593986539670,None,None,68.916667,
6,0,1,2,254,84,140.2961154131,0.568129810011,None,None,65.916667,
6,0,1,2,257,85,140.2961154131,-0.750563402607,None,None,-87.083333,
6,0,1,2,260,86,140.2961154131,0.438846161715,None,None,50.916667,
6,0,1,2,263,87,140.2961154131,-2.767388316022,None,None,-321.083333,
6,0,1,2,266,88,140.2961154131,1.343831699787,None,None,155.916667,
6,0,1,2,269,89,140.2961154131,-2.974242153296,None,None,-345.083333,
6,0,1,2,272,90,140.2961154131,1.809252833652,None,None,209.916667,
6,0,1,2,275,91,140.2961154131,1.576542266719,None,None,182.916667,
6,0,1,2,278,92,140.2961154131,-1.267697995790,None,None,-147.083333,
6,0,1,2,281,93,140.2961154131,-2.457107560112,None,None,-285.083333,
6,0,1,2,284,94,140.2961154131,2.041963400584,None,None,236.916667,
6,0,1,2,287,95,140.2961154131,1.369688429446,None,None,158.916667,
6,0,1,2,290,96,140.2961154131,-0.905703780562,None,None,-105.083333,
6,0,1,2,293,97,140.2961154131,-1.448695103404,None,None,-168.083333,
6,0,1,2,296,98,140.2961154131,0.749126917626,None,None,86.916667,
6,0,1,2,299,99,140.2961154131,2.274673967517,None,None,263.916667,
6,0,1,2,302,100,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,305,101,140.2961154131,-1.034987428858,None,None,-120.083333,
6,0,1,2,308,102,140.2961154131,2.895235479337,None,None,335.916667,
6,0,1,2,311,103,140.2961154131,0.645699998989,None,None,74.916667,
6,0,1,2,314,104,140.2961154131,-1.888259507610,None,None,-219.083333,
6,0,1,2,317,105,140.2961154131,3.050375857292,None,None,353.916667,
6,0,1,2,320,106,140.2961154131,-2.146826804202,None,None,-249.083333,
6,0,1,2,323,107,140.2961154131,0.283705783760,None,None,32.916667,
6,0,1,2,326,108,140.2961154131,-1.448695103404,None,None,-168.083333,
6,0,1,2,329,109,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,332,110,140.2961154131,1.292118240468,None,None,149.916667,
6,0,1,2,335,111,140.2961154131,-2.224396993180,None,None,-258.083333,
6,0,1,2,338,112,140.2961154131,1.343831699787,None,None,155.916667,
6,0,1,2,341,113,140.2961154131,-3.051812342273,None,None,-354.083333,
6,0,1,2,344,114,140.2961154131,2.817665290360,None,None,326.916667,
6,0,1,2,347,115,140.2961154131,-0.750563402607,None,None,-87.083333,
6,0,1,2,350,116,140.2961154131,1.912679752288,None,None,221.916667,
6,0,1,2,353,117,140.2961154131,-3.077669071932,None,None,-357.083333,
6,0,1,2,356,118,140.2961154131,1.576542266719,None,None,182.916667,
6,0,1,2,359,119,140.2961154131,-0.569566294992,None,None,-66.083333,
6,0,1,2,362,120,140.2961154131,1.033550943876,None,None,119.916667,
6,0,1,2,365,121,140.2961154131,-2.146826804202,None,None,-249.083333,
6,0,1,2,368,122,140.2961154131,-2.120970074543,None,None,-246.083333,
6,0,1,2,371,123,140.2961154131,-1.603835481359,None,None,-186.083333,
6,0,1,2,374,124,140.2961154131,2.740095101382,None,None,317.916667,
6,0,1,2,377,125,140.2961154131,-0.647136483970,None,None,-75.083333,
6,0,1,2,380,126,140.2961154131,-2.612247938067,None,None,-303.083333,
6,0,1,2,383,127,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,386,128,140.2961154131,-0.336855728060,None,None,-39.083333,
6,0,1,2,389,129,140.2961154131,0.102708676146,None,None,11.916667,
6,0,1,2,392,130,140.2961154131,2.740095101382,None,None,317.916667,
6,0,1,2,395,131,140.2961154131,0.904267295581,None,None,104.916667,
6,0,1,2,398,132,140.2961154131,2.352244156494,None,None,272.916667,
6,0,1,2,401,133,140.2961154131,2.041963400584,None,None,236.916667,
6,0,1,2,404,134,140.2961154131,-1.112557617835,None,None,-129.083333,
6,0,1,2,407,135,140.2961154131,-0.052431701809,None,None,-6.083333,
6,0,1,2,410,136,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,413,137,140.2961154131,1.990249941266,None,None,230.916667,
6,0,1,2,416,138,140.2961154131,1.266261510809,None,None,146.916667,
6,0,1,2,419,139,140.2961154131,-2.844958505000,None,None,-330.083333,
6,0,1,2,422,140,140.2961154131,-0.259285539082,None,None,-30.083333,
6,0,1,2,425,141,140.2961154131,2.119533589562,None,None,245.916667,
6,0,1,2,428,142,140.2961154131,-2.844958505000,None,None,-330.083333,
6,0,1,2,431,143,140.2961154131,0.516416350693,None,None,59.916667,
6,0,1,2,434,144,140.2961154131,-1.681405670337,None,None,-195.083333,
6,0,1,2,437,145,140.2961154131,1.576542266719,None,None,182.916667,
6,0,1,2,440,146,140.2961154131,0.128565405805,None,None,14.916667,
6,0,1,2,443,147,140.2961154131,-1.758975859314,None,None,-204.083333,
6,0,1,2,446,148,140.2961154131,-0.052431701809,None,None,-6.083333,
6,0,1,2,449,149,140.2961154131,0.671556728648,None,None,77.916667,
6,0,1,2,452,150,140.2961154131,-2.301967182157,None,None,-267.083333,
6,0,1,2,455,151,140.2961154131,0.645699998989,None,None,74.916667,
6,0,1,2,458,152,140.2961154131,-2.043399885565,None,None,-237.083333,
6,0,1,2,461,153,140.2961154131,-1.215984536472,None,None,-141.083333,
6,0,1,2,464,154,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,467,155,140.2961154131,0.361275972738,None,None,41.916667,
6,0,1,2,470,156,140.2961154131,-2.689818127045,None,None,-312.083333,
6,0,1,2,473,157,140.2961154131,-1.448695103404,None,None,-168.083333,
6,0,1,2,476,158,140.2961154131,-2.586391208408,None,None,-300.083333,
6,0,1,2,479,159,140.2961154131,1.654112455697,None,None,191.916667,
6,0,1,2,482,160,140.2961154131,-0.052431701809,None,None,-6.083333,
6,0,1,2,485,161,140.2961154131,-2.508821019431,None,None,-291.083333,
6,0,1,2,488,162,140.2961154131,1.343831699787,None,None,155.916667,
6,0,1,2,491,163,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,494,164,140.2961154131,2.688381642064,None,None,311.916667,
6,0,1,2,497,165,140.2961154131,-1.526265292382,None,None,-177.083333,
6,0,1,2,500,166,140.2961154131,-0.750563402607,None,None,-87.083333,
6,0,1,2,503,167,140.2961154131,2.533241264109,None,None,293.916667,
6,0,1,2,506,168,140.2961154131,1.421401888764,None,None,164.916667,
6,0,1,2,509,169,140.2961154131,1.343831699787,None,None,155.916667,
6,0,1,2,512,170,140.2961154131,-0.879847050902,None,None,-102.083333,
6,0,1,2,515,171,140.2961154131,-0.285142268741,None,None,-33.083333,
6,0,1,2,518,172,140.2961154131,1.576542266719,None,None,182.916667,
6,0,1,2,521,173,140.2961154131,0.826697106603,None,None,95.916667,
6,0,1,2,524,174,140.2961154131,1.731682644674,None,None,200.916667,
6,0,1,2,527,175,140.2961154131,2.041963400584,None,None,236.916667,
6,0,1,2,530,176,140.2961154131,-2.819101775341,None,None,-327.083333,
6,0,1,2,533,177,140.2961154131,-3.000098882955,None,None,-348.083333,
6,0,1,2,536,178,140.2961154131,-1.448695103404,None,None,-168.083333,
6,0,1,2,539,179,140.2961154131,2.843522020019,None,None,329.916667,
6,0,1,2,542,180,140.2961154131,0.180278865124,None,None,20.916667,
6,0,1,2,545,181,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,548,182,140.2961154131,1.059407673536,None,None,122.916667,
6,0,1,2,551,183,140.2961154131,0.800840376944,None,None,92.916667,
6,0,1,2,554,184,140.2961154131,0.645699998989,None,None,74.916667,
6,0,1,2,557,185,140.2961154131,0.206135594783,None,None,23.916667,
6,0,1,2,560,186,140.2961154131,0.955980754899,None,None,110.916667,
6,0,1,2,563,187,140.2961154131,-2.146826804202,None,None,-249.083333,
6,0,1,2,566,188,140.2961154131,2.378100886154,None,None,275.916667,
6,0,1,2,569,189,140.2961154131,2.740095101382,None,None,317.916667,
6,0,1,2,572,190,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,575,191,140.2961154131,-2.896671964318,None,None,-336.083333,
6,0,1,2,578,192,140.2961154131,1.964393211607,None,None,227.916667,
6,0,1,2,581,193,140.2961154131,1.343831699787,None,None,155.916667,
6,0,1,2,584,194,140.2961154131,-0.957417239880,None,None,-111.083333,
6,0,1,2,587,195,140.2961154131,0.723270187966,None,None,83.916667,
6,0,1,2,590,196,140.2961154131,-0.750563402607,None,None,-87.083333,
6,0,1,2,593,197,140.2961154131,-2.276110452498,None,None,-264.083333,
6,0,1,2,596,198,140.2961154131,1.111121132854,None,None,128.916667,
6,0,1,2,599,199,140.2961154131,1.576542266719,None,None,182.916667,
6,0,1,2,602,200,140.2961154131,1.524828807401,None,None,176.916667,
6,0,1,2,605,201,140.2961154131,-1.060844158517,None,None,-123.083333,
6,0,1,2,608,202,140.2961154131,-2.146826804202,None,None,-249.083333,
6,0,1,2,611,203,140.2961154131,-0.026574972150,None,None,-3.083333,
6,0,1,2,614,204,140.2961154131,2.584954723427,None,None,299.916667,
6,0,1,2,617,205,140.2961154131,2.740095101382,None,None,317.916667,
6,0,1,2,620,206,140.2961154131,1.447258618423,None,None,167.916667,
6,0,1,2,623,207,140.2961154131,1.576542266719,None,None,182.916667,
6,0,1,2,626,208,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,629,209,140.2961154131,1.757539374333,None,None,203.916667,
6,0,1,2,632,210,140.2961154131,-1.991686426247,None,None,-231.083333,
6,0,1,2,635,211,140.2961154131,2.740095101382,None,None,317.916667,
6,0,1,2,638,212,140.2961154131,2.998662397974,None,None,347.916667,
6,0,1,2,641,213,140.2961154131,0.257849054101,None,None,29.916667,
6,0,1,2,644,214,140.2961154131,2.041963400584,None,None,236.916667,
6,0,1,2,647,215,140.2961154131,0.981837484558,None,None,113.916667,
6,0,1,2,650,216,140.2961154131,-2.146826804202,None,None,-249.083333,
6,0,1,2,653,217,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,656,218,140.2961154131,-2.198540263520,None,None,-255.083333,
6,0,1,2,659,219,140.2961154131,-0.828133591584,None,None,-96.083333,
6,0,1,2,662,220,140.2961154131,-2.844958505000,None,None,-330.083333,
6,0,1,2,665,221,140.2961154131,1.835109563311,None,None,212.916667,
6,0,1,2,668,222,140.2961154131,0.025138487169,None,None,2.916667,
6,0,1,2,671,223,140.2961154131,-2.844958505000,None,None,-330.083333,
6,0,1,2,674,224,140.2961154131,2.610811453086,None,None,302.916667,
6,0,1,2,677,225,140.2961154131,2.507384534449,None,None,290.916667,
6,0,1,2,680,226,140.2961154131,1.576542266719,None,None,182.916667,
6,0,1,2,683,227,140.2961154131,2.222960508199,None,None,257.916667,
6,0,1,2,686,228,140.2961154131,2.429814345472,None,None,281.916667,
6,0,1,2,689,229,140.2961154131,-0.052431701809,None,None,-6.083333,
6,0,1,2,692,230,140.2961154131,2.765951831041,None,None,320.916667,
6,0,1,2,695,231,140.2961154131,1.886823022629,None,None,218.916667,
6,0,1,2,698,232,140.2961154131,0.645699998989,None,None,74.916667,
6,0,1,2,701,233,140.2961154131,0.050995216828,None,None,5.916667,
6,0,1,2,704,234,140.2961154131,2.972805668315,None,None,344.916667,
6,0,1,2,707,235,140.2961154131,-0.517852835674,None,None,-60.083333,
6,0,1,2,710,236,140.2961154131,2.455671075131,None,None,284.916667,
6,0,1,2,713,237,140.2961154131,1.498972077742,None,None,173.916667,
6,0,1,2,716,238,140.2961154131,-1.448695103404,None,None,-168.083333,
6,0,1,2,719,239,140.2961154131,-0.491996106015,None,None,-57.083333,
6,0,1,2,722,240,140.2961154131,-0.440282646697,None,None,-51.083333,
6,0,1,2,725,241,140.2961154131,-0.052431701809,None,None,-6.083333,
6,0,1,2,728,242,140.2961154131,-0.414425917037,None,None,-48.083333,
6,1,1,1460,2,0,140.2961154131,-2.844958505000,None,None,-330.083333,
6,1,1,1460,5,1,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,8,2,140.2961154131,2.688381642064,None,None,311.916667,
6,1,1,1460,11,3,140.2961154131,0.568129810011,None,None,65.916667,
6,1,1,1460,14,4,140.2961154131,-2.844958505000,None,None,-330.083333,
6,1,1,1460,17,5,140.2961154131,2.533241264109,None,None,293.916667,
6,1,1,1460,20,6,140.2961154131,-2.767388316022,None,None,-321.083333,
6,1,1,1460,23,7,140.2961154131,-0.750563402607,None,None,-87.083333,
6,1,1,1460,26,8,140.2961154131,-0.879847050902,None,None,-102.083333,
6,1,1,1460,29,9,140.2961154131,1.809252833652,None,None,209.916667,
6,1,1,1460,32,10,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,35,11,140.2961154131,0.826697106603,None,None,95.916667,
6,1,1,1460,38,12,140.2961154131,-2.457107560112,None,None,-285.083333,
6,1,1,1460,41,13,140.2961154131,-0.052431701809,None,None,-6.083333,
6,1,1,1460,44,14,140.2961154131,-2.819101775341,None,None,-327.083333,
6,1,1,1460,47,15,140.2961154131,-0.905703780562,None,None,-105.083333,
6,1,1,1460,50,16,140.2961154131,2.740095101382,None,None,317.916667,
6,1,1,1460,53,17,140.2961154131,2.843522020019,None,None,329.916667,
6,1,1,1460,56,18,140.2961154131,2.274673967517,None,None,263.916667,
6,1,1,1460,59,19,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,62,20,140.2961154131,1.059407673536,None,None,122.916667,
6,1,1,1460,65,21,140.2961154131,2.895235479337,None,None,335.916667,
6,1,1,1460,68,22,140.2961154131,-1.448695103404,None,None,-168.083333,
6,1,1,1460,71,23,140.2961154131,0.206135594783,None,None,23.916667,
6,1,1,1460,74,24,140.2961154131,3.050375857292,None,None,353.916667,
6,1,1,1460,77,25,140.2961154131,2.041963400584,None,None,236.916667,
6,1,1,1460,80,26,140.2961154131,2.378100886154,None,None,275.916667,
6,1,1,1460,83,27,140.2961154131,-1.448695103404,None,None,-168.083333,
6,1,1,1460,86,28,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,89,29,140.2961154131,-2.896671964318,None,None,-336.083333,
6,1,1,1460,92,30,140.2961154131,-2.224396993180,None,None,-258.083333,
6,1,1,1460,95,31,140.2961154131,-0.750563402607,None,None,-87.083333,
6,1,1,1460,98,32,140.2961154131,-0.957417239880,None,None,-111.083333,
6,1,1,1460,101,33,140.2961154131,2.817665290360,None,None,326.916667,
6,1,1,1460,104,34,140.2961154131,-2.844958505000,None,None,-330.083333,
6,1,1,1460,107,35,140.2961154131,-2.276110452498,None,None,-264.083333,
6,1,1,1460,110,36,140.2961154131,-3.077669071932,None,None,-357.083333,
6,1,1,1460,113,37,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,116,38,140.2961154131,1.524828807401,None,None,176.916667,
6,1,1,1460,119,39,140.2961154131,1.033550943876,None,None,119.916667,
6,1,1,1460,122,40,140.2961154131,2.041963400584,None,None,236.916667,
6,1,1,1460,125,41,140.2961154131,-0.026574972150,None,None,-3.083333,
6,1,1,1460,128,42,140.2961154131,-1.603835481359,None,None,-186.083333,
6,1,1,1460,131,43,140.2961154131,0.645699998989,None,None,74.916667,
6,1,1,1460,134,44,140.2961154131,1.447258618423,None,None,167.916667,
6,1,1,1460,137,45,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,140,46,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,143,47,140.2961154131,1.757539374333,None,None,203.916667,
6,1,1,1460,146,48,140.2961154131,0.102708676146,None,None,11.916667,
6,1,1,1460,149,49,140.2961154131,0.645699998989,None,None,74.916667,
6,1,1,1460,152,50,140.2961154131,2.998662397974,None,None,347.916667,
6,1,1,1460,155,51,140.2961154131,2.352244156494,None,None,272.916667,
6,1,1,1460,158,52,140.2961154131,-0.052431701809,None,None,-6.083333,
6,1,1,1460,161,53,140.2961154131,0.981837484558,None,None,113.916667,
6,1,1,1460,164,54,140.2961154131,-0.052431701809,None,None,-6.083333,
6,1,1,1460,167,55,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,170,56,140.2961154131,-2.198540263520,None,None,-255.083333,
6,1,1,1460,173,57,140.2961154131,1.266261510809,None,None,146.916667,
6,1,1,1460,176,58,140.2961154131,1.343831699787,None,None,155.916667,
6,1,1,1460,179,59,140.2961154131,1.835109563311,None,None,212.916667,
6,1,1,1460,182,60,140.2961154131,2.119533589562,None,None,245.916667,
6,1,1,1460,185,61,140.2961154131,1.343831699787,None,None,155.916667,
6,1,1,1460,188,62,140.2961154131,2.610811453086,None,None,302.916667,
6,1,1,1460,191,63,140.2961154131,-1.681405670337,None,None,-195.083333,
6,1,1,1460,194,64,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,197,65,140.2961154131,2.222960508199,None,None,257.916667,
6,1,1,1460,200,66,140.2961154131,-1.758975859314,None,None,-204.083333,
6,1,1,1460,203,67,140.2961154131,-2.146826804202,None,None,-249.083333,
6,1,1,1460,206,68,140.2961154131,2.765951831041,None,None,320.916667,
6,1,1,1460,209,69,140.2961154131,-2.301967182157,None,None,-267.083333,
6,1,1,1460,212,70,140.2961154131,-1.448695103404,None,None,-168.083333,
6,1,1,1460,215,71,140.2961154131,0.050995216828,None,None,5.916667,
6,1,1,1460,218,72,140.2961154131,-1.215984536472,None,None,-141.083333,
6,1,1,1460,221,73,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,224,74,140.2961154131,2.455671075131,None,None,284.916667,
6,1,1,1460,227,75,140.2961154131,-2.689818127045,None,None,-312.083333,
6,1,1,1460,230,76,140.2961154131,2.740095101382,None,None,317.916667,
6,1,1,1460,233,77,140.2961154131,-0.491996106015,None,None,-57.083333,
6,1,1,1460,236,78,140.2961154131,1.654112455697,None,None,191.916667,
6,1,1,1460,239,79,140.2961154131,-2.146826804202,None,None,-249.083333,
6,1,1,1460,242,80,140.2961154131,-0.414425917037,None,None,-48.083333,
6,1,1,1460,245,81,140.2961154131,1.343831699787,None,None,155.916667,
6,1,1,1460,248,82,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,251,83,140.2961154131,-1.500408562723,None,None,-174.083333,
6,1,1,1460,254,84,140.2961154131,-1.526265292382,None,None,-177.083333,
6,1,1,1460,257,85,140.2961154131,-2.844958505000,None,None,-330.083333,
6,1,1,1460,260,86,140.2961154131,-1.655548940678,None,None,-192.083333,
6,1,1,1460,263,87,140.2961154131,1.421401888764,None,None,164.916667,
6,1,1,1460,266,88,140.2961154131,-0.750563402607,None,None,-87.083333,
6,1,1,1460,269,89,140.2961154131,1.214548051491,None,None,140.916667,
6,1,1,1460,272,90,140.2961154131,-0.285142268741,None,None,-33.083333,
6,1,1,1460,275,91,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,278,92,140.2961154131,2.921092208996,None,None,338.916667,
6,1,1,1460,281,93,140.2961154131,1.731682644674,None,None,200.916667,
6,1,1,1460,284,94,140.2961154131,-0.052431701809,None,None,-6.083333,
6,1,1,1460,287,95,140.2961154131,-0.724706672947,None,None,-84.083333,
6,1,1,1460,290,96,140.2961154131,-3.000098882955,None,None,-348.083333,
6,1,1,1460,293,97,140.2961154131,2.740095101382,None,None,317.916667,
6,1,1,1460,296,98,140.2961154131,-1.345268184768,None,None,-156.083333,
6,1,1,1460,299,99,140.2961154131,0.180278865124,None,None,20.916667,
6,1,1,1460,302,100,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,305,101,140.2961154131,-3.129382531251,None,None,-363.083333,
6,1,1,1460,308,102,140.2961154131,0.800840376944,None,None,92.916667,
6,1,1,1460,311,103,140.2961154131,-1.448695103404,None,None,-168.083333,
6,1,1,1460,314,104,140.2961154131,2.300530697176,None,None,266.916667,
6,1,1,1460,317,105,140.2961154131,0.955980754899,None,None,110.916667,
6,1,1,1460,320,106,140.2961154131,2.041963400584,None,None,236.916667,
6,1,1,1460,323,107,140.2961154131,-1.810689318633,None,None,-210.083333,
6,1,1,1460,326,108,140.2961154131,2.740095101382,None,None,317.916667,
6,1,1,1460,329,109,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,332,110,140.2961154131,-0.802276861925,None,None,-93.083333,
6,1,1,1460,335,111,140.2961154131,1.964393211607,None,None,227.916667,
6,1,1,1460,338,112,140.2961154131,-0.750563402607,None,None,-87.083333,
6,1,1,1460,341,113,140.2961154131,1.136977862513,None,None,131.916667,
6,1,1,1460,344,114,140.2961154131,0.723270187966,None,None,83.916667,
6,1,1,1460,347,115,140.2961154131,-2.844958505000,None,None,-330.083333,
6,1,1,1460,350,116,140.2961154131,-0.181715350105,None,None,-21.083333,
6,1,1,1460,353,117,140.2961154131,1.111121132854,None,None,128.916667,
6,1,1,1460,356,118,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,359,119,140.2961154131,-2.663961397386,None,None,-309.083333,
6,1,1,1460,362,120,140.2961154131,-1.060844158517,None,None,-123.083333,
6,1,1,1460,365,121,140.2961154131,2.041963400584,None,None,236.916667,
6,1,1,1460,368,122,140.2961154131,2.067820130243,None,None,239.916667,
6,1,1,1460,371,123,140.2961154131,2.584954723427,None,None,299.916667,
6,1,1,1460,374,124,140.2961154131,0.645699998989,None,None,74.916667,
6,1,1,1460,377,125,140.2961154131,-2.741531586363,None,None,-318.083333,
6,1,1,1460,380,126,140.2961154131,1.576542266719,None,None,182.916667,
6,1,1,1460,383,127,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,386,128,140.2961154131,-2.431250830453,None,None,-282.083333,
6,1,1,1460,389,129,140.2961154131,-1.991686426247,None,None,-231.083333,
6,1,1,1460,392,130,140.2961154131,0.645699998989,None,None,74.916667,
6,1,1,1460,395,131,140.2961154131,-1.190127806813,None,None,-138.083333,
6,1,1,1460,398,132,140.2961154131,0.257849054101,None,None,29.916667,
6,1,1,1460,401,133,140.2961154131,-0.052431701809,None,None,-6.083333,
6,1,1,1460,404,134,140.2961154131,3.076232586951,None,None,356.916667,
6,1,1,1460,407,135,140.2961154131,-2.146826804202,None,None,-249.083333,
6,1,1,1460,410,136,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,413,137,140.2961154131,-0.104145161127,None,None,-12.083333,
6,1,1,1460,416,138,140.2961154131,-0.828133591584,None,None,-96.083333,
6,1,1,1460,419,139,140.2961154131,1.343831699787,None,None,155.916667,
6,1,1,1460,422,140,140.2961154131,-2.353680641475,None,None,-273.083333,
6,1,1,1460,425,141,140.2961154131,0.025138487169,None,None,2.916667,
6,1,1,1460,428,142,140.2961154131,1.343831699787,None,None,155.916667,
6,1,1,1460,431,143,140.2961154131,-1.577978751700,None,None,-183.083333,
6,1,1,1460,434,144,140.2961154131,2.507384534449,None,None,290.916667,
6,1,1,1460,437,145,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,440,146,140.2961154131,-1.965829696588,None,None,-228.083333,
6,1,1,1460,443,147,140.2961154131,2.429814345472,None,None,281.916667,
6,1,1,1460,446,148,140.2961154131,-2.146826804202,None,None,-249.083333,
6,1,1,1460,449,149,140.2961154131,-1.422838373745,None,None,-165.083333,
6,1,1,1460,452,150,140.2961154131,1.886823022629,None,None,218.916667,
6,1,1,1460,455,151,140.2961154131,-1.448695103404,None,None,-168.083333,
6,1,1,1460,458,152,140.2961154131,2.145390319221,None,None,248.916667,
6,1,1,1460,461,153,140.2961154131,2.972805668315,None,None,344.916667,
6,1,1,1460,464,154,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,467,155,140.2961154131,-1.733119129655,None,None,-201.083333,
6,1,1,1460,470,156,140.2961154131,1.498972077742,None,None,173.916667,
6,1,1,1460,473,157,140.2961154131,2.740095101382,None,None,317.916667,
6,1,1,1460,476,158,140.2961154131,1.602398996378,None,None,185.916667,
6,1,1,1460,479,159,140.2961154131,-0.440282646697,None,None,-51.083333,
6,1,1,1460,482,160,140.2961154131,-2.146826804202,None,None,-249.083333,
6,1,1,1460,485,161,140.2961154131,1.679969185356,None,None,194.916667,
6,1,1,1460,488,162,140.2961154131,-0.750563402607,None,None,-87.083333,
6,1,1,1460,491,163,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,494,164,140.2961154131,0.593986539670,None,None,68.916667,
6,1,1,1460,497,165,140.2961154131,2.662524912405,None,None,308.916667,
6,1,1,1460,500,166,140.2961154131,-2.844958505000,None,None,-330.083333,
6,1,1,1460,503,167,140.2961154131,0.438846161715,None,None,50.916667,
6,1,1,1460,506,168,140.2961154131,-0.672993213629,None,None,-78.083333,
