label;inftype;chi;L0_re;L0_im;L1_re;L1_im;L2_re;L2_im
p5b*p17b;(2,0);[7, -2, -1]~;1.38376863117931837443769808461484030145635498760725;-2.02836955955431550423115901553950237224445935082474;0.80121802284903346996723666692504525770197622012752;-0.24105263766605709820422619847841378706327770942478
p5b*p17b;(2,0);[8, -2, -1]~;-0.19483667038216475674759424108489756825389745092479;0.55078638916972413244890193826106341749097929219353;0.44393639876673294744337812897390267395471248892423;0.03290830967182236819117612411860703380735097083047
p5b*p17b;(2,0);[9, -2, -1]~;3.02403028852882775072809701934416001630475115997469;-0.00676730718470999729122235425741111698816328733996;1.00007261640978414646828607242942072745471706343029;-0.24836553382613631142048265617347681318176160478989
p5b*p17b;(2,0);[10, -2, -1]~;1.00023494330843466830011582652007719797317601175012;-2.70389252178816448124827700214848828886941448042897;0.85839398286597101899117250224874901413594646088302;-0.47773785505003590993978190702032812813359970239898
p5b*p17b;(2,0);[11, -2, -1]~;-2.34447372962146933485624775492456255441062821565368;-2.46895576850363968338639940360430701268812201748680;0.74573470340127424019222085810792945100537527612429;-0.88876113798215765446402518267317487440173029814313
p5b*p17b;(2,0);[12, -2, -1]~;1.63001033549197359955263151801825786248451751233790;-1.17585190152797326549647554351086252135894230998180;1.42219774568105551100625854921785497011602708504091;-0.56796248746720356870313200436579773990550107852001
p5b*p17b;(2,0);[13, -2, -1]~;-0.17442748307222812245352035768332894877498149381884;-4.59839599728650515976871979658492117590972479160928;1.31536847108313371081842226661860985562932584567053;-0.85356680315691521591991617239171392043251459532818
p5b*p17b;(2,0);[14, -2, -1]~;6.06992407511158889082051734609818826245393068622018;2.31261644911112923140127377416056751276022072265357;2.19004303099014549371599169005044882664034810789773;0.32057919834646072570166967034585935131533233163736
p5b*p17b;(2,0);[15, -2, -1]~;2.36198665078710249185618443960820987656336319682450;4.39198357057100897994406875784571158472655540840027;1.55193919806895690129680642979595863303743275332748;0.69212770719904668145623367159201541656102036757667
p5b*p17b;(1,1);[0, 0, -1]~;-0.25000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000
p5b*p17b;(1,1);[1, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.31924333547639373427131649021569071766969706980422;0.36452477728592999977958142343665755777704104445031
p5b*p17b;(1,1);[2, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.25353899340155917313439741262094956606950506953597;0.42178960735328933923967200024733701953776358431954
p5b*p17b;(1,1);[3, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.79191361403033591033442793671535688138139852749559;0.63311739894261499607589664210919458936323096134352
p5b*p17b;(1,1);[4, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.65362232723783574910648686944372525946947265383231;0.25110895068210199393790116889945972106510994858596
p5b*p17b;(1,1);[5, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.70646446894659131204549114687277893320645590937332;0.43315562778077378204257749886657661264311004827701
p5b*p17b;(1,1);[6, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.69395986673372452128999803299329810358661044339233;0.04286323147578074506260328391657696067830828811615
p5b*p17b;(1,1);[7, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.74889158148428934725904299572384516212480230507414;0.11125326911726808371097252463805890092666714411229
p5b*p17b;(1,1);[8, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.55839954151569709239457472080545941406836608461140;0.00000000000000000000000000000000000000000000000000
p5b*p17b;(1,1);[9, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.74889158148428934725904299572384516212480230507414;-0.11125326911726808371097252463805890092666714411229
p5b*p17b;(1,1);[10, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.69395986673372452128999803299329810358661044339233;-0.04286323147578074506260328391657696067830828811615
p5b*p17b;(1,1);[11, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.70646446894659131204549114687277893320645590937332;-0.43315562778077378204257749886657661264311004827701
p5b*p17b;(1,1);[12, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.65362232723783574910648686944372525946947265383231;-0.25110895068210199393790116889945972106510994858596
p5b*p17b;(1,1);[13, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.79191361403033591033442793671535688138139852749559;-0.63311739894261499607589664210919458936323096134352
p5b*p17b;(1,1);[14, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.25353899340155917313439741262094956606950506953597;-0.42178960735328933923967200024733701953776358431954
p5b*p17b;(1,1);[15, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.31924333547639373427131649021569071766969706980422;-0.36452477728592999977958142343665755777704104445031
p5b*p17b;(0,1);[0, 1, -1/2]~;0.64298090110472724155027922745529470019776792728837;0.24446621292937673117396502495233425697853131421654;0.78443602451107935365582433130987907916745599031341;0.13676828904784021798356448423371252816354830673145
p5b*p17b;(0,1);[1, 1, -1/2]~;0.73321181373929004828803170899017950060434651818461;0.25807640566366907774430384681357849625453557111216;0.72195477034081908102527125068264259857935650974469;0.03293562234023926217755351602882284165858557390870
p5b*p17b;(0,1);[2, 1, -1/2]~;0.75218637432353678506210466017838109861803512383220;-0.59703925546727811146634799692908760937659769047004;0.79068404939262821124784495433749598523950210821786;-0.16161986365987940716554696024608034832197118451338
p5b*p17b;(0,1);[3, 1, -1/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.68240883972856195393638469469241012583591418785394;-0.09942748161555435293807940469378061371276056077242
p5b*p17b;(0,1);[4, 1, -1/2]~;0.53262982414227154370096030832144096840520039846724;-0.54166360376511708304166115380206591384700408876560;0.80708137714871223760701932007042860713108122299433;-0.33725706228990956714914653395075252027322221881152
p5b*p17b;(0,1);[5, 1, -1/2]~;1.30814976898722696939612167822662160931245104287595;-0.15177403032301589857039929852133204890067055685805;0.98812405852181117036762688018894716136887142107934;-0.22635453085188128711408852575036932802890128437815
p5b*p17b;(0,1);[6, 1, -1/2]~;0.11892154416268537361608314882711652662667506466597;-1.09439558551271101951586557871164368902858661667748;0.91821421260572241180233136819104024024172587029881;-0.47085199104644608695885971229153746576192700474426
p5b*p17b;(0,1);[7, 1, -1/2]~;1.70516363736702688475725739101189108342807062302574;-1.24613586321305134717696007132110225259394848813896;1.32024304179660493487231220892261893593319138662656;-0.40969447421782038840449232675835957376446265665894
p5b*p17b;(0,1);[8, 1, -1/2]~;1.20603601040193104802257220589115384961998249844341;-0.23487601174184751933549703230360322454332634978945;1.26839722043150853072893803462133899140148129837349;-0.15147472858187536596056343024932592371295073208703
p5b*p17b;(0,1);[9, 1, -1/2]~;2.58376171506264951962324803734240546559315489444290;-0.10223186569272270381700821515657378550052860602146;1.59008926565573866538630663848941681931499603227103;-0.02337405668602333775266206948391152931334870638287
p5b*p17b;(0,1);[10, 1, -1/2]~;1.55345905116417171454314329874209192444006298835411;1.33444223131682392978549825241844759431633783695435;1.34479137463429824463698235421527310556892111244624;0.36317071029912362660496682541179956967505688933242
p5b*p17b;(0,1);[11, 1, -1/2]~;1.85357013331477313643696409280055673485123884523227;0.97858163571197962766163208319351513963107226377649;1.32699817258314421881872774655188083762198637915791;0.34774663283026288771584333523323155877144452207512
p5b*p17b;(0,1);[12, 1, -1/2]~;0.85493509338885743229829553544110928387169721835891;0.56848251381142875095217649031124384932111948335962;1.04137362273818127930341318768216364414888938359748;0.36227381910309058663466761744118113167998213680336
p5b*p17b;(0,1);[13, 1, -1/2]~;0.66195871858096930839998626374403145413251488485929;-0.35605414146938437897501293793264875991375910121446;0.86713141545164919695391937805292943832635638953437;0.17194011287310197046909610508926358387199257953469
p5b*p17b;(0,1);[14, 1, -1/2]~;0.44116290048014676172564325577716780931296435775915;0.91929721552293889446554157049669270404584147026093;0.81819034951698265987397693588478280092318301891758;0.34308209149262470129157608039782112815594648696449
p5b*p17b;(0,1);[15, 1, -1/2]~;0.41252303869963421541768558030791080365840457025960;0.11718915039593348648403944293729983553515502080228;0.71357292546965472555818988473366987290804584790438;0.13038786173698411822564656945273515557348346864268
p5b*p17b;(0,2);[0, 2, -1]~;1.38596734066845504419280050484808254170175226013345;-1.36246555538361302616150194719401344394795285486636;1.33215164587290644428145320968764623584836850161182;-0.64675524399931223061573479139208224912374197436683
p5b*p17b;(0,2);[1, 2, -1]~;2.36198665078710249185618443960820987656336319682450;-4.39198357057100897994406875784571158472655540840027;1.55193919806895690129680642979595863303743275332748;-0.69212770719904668145623367159201541656102036757667
p5b*p17b;(0,2);[2, 2, -1]~;6.06992407511158889082051734609818826245393068622018;-2.31261644911112923140127377416056751276022072265357;2.19004303099014549371599169005044882664034810789773;-0.32057919834646072570166967034585935131533233163736
p5b*p17b;(0,2);[3, 2, -1]~;-0.17442748307222812245352035768332894877498149381884;4.59839599728650515976871979658492117590972479160928;1.31536847108313371081842226661860985562932584567053;0.85356680315691521591991617239171392043251459532818
p5b*p17b;(0,2);[4, 2, -1]~;1.63001033549197359955263151801825786248451751233790;1.17585190152797326549647554351086252135894230998180;1.42219774568105551100625854921785497011602708504091;0.56796248746720356870313200436579773990550107852001
p5b*p17b;(0,2);[5, 2, -1]~;-2.34447372962146933485624775492456255441062821565368;2.46895576850363968338639940360430701268812201748680;0.74573470340127424019222085810792945100537527612429;0.88876113798215765446402518267317487440173029814313
p5b*p17b;(0,2);[6, 2, -1]~;1.00023494330843466830011582652007719797317601175012;2.70389252178816448124827700214848828886941448042897;0.85839398286597101899117250224874901413594646088302;0.47773785505003590993978190702032812813359970239898
p5b*p17b;(0,2);[7, 2, -1]~;3.02403028852882775072809701934416001630475115997469;0.00676730718470999729122235425741111698816328733996;1.00007261640978414646828607242942072745471706343029;0.24836553382613631142048265617347681318176160478989
p5b*p17b;(0,2);[8, 2, -1]~;-0.19483667038216475674759424108489756825389745092479;-0.55078638916972413244890193826106341749097929219353;0.44393639876673294744337812897390267395471248892423;-0.03290830967182236819117612411860703380735097083047
p5b*p17b;(0,2);[9, 2, -1]~;1.38376863117931837443769808461484030145635498760725;2.02836955955431550423115901553950237224445935082474;0.80121802284903346996723666692504525770197622012752;0.24105263766605709820422619847841378706327770942478
p5b*p17b;(0,2);[10, 2, -1]~;-1.03444543106671944156579762401989699234623324817002;-0.98820223938407707331750484085018031607847652223606;0.48677431224130731017781185671880341001912093073651;0.02626900315173641666793079630008078662551959873362
p5b*p17b;(0,2);[11, 2, -1]~;1.44100313789518795628387932648883089026479640902034;-2.13557645344230942743280112004309584630206328723484;0.82146949107475689873300011393793646006820542244961;-0.30959706386305756817611123173999342218608201962692
p5b*p17b;(0,2);[12, 2, -1]~;1.11234020837682007398528178225013248899699519238435;0.28040966913621831856980717572182371231698916324478;0.87405954495708935220602494322711237401498077636746;0.00171835289919967511824582271622927939398042722141
p5b*p17b;(0,2);[13, 2, -1]~;-1.63886925621626542778815149894355693941843084732418;0.67826317885324966349308135774179405239487644258421;0.47837942587397942213560882796153200946255511035266;-0.36937361186480529696332090417577765448782230173500
p5b*p17b;(0,2);[14, 2, -1]~;0.55674763846861735119365853088099603829422186345804;-0.34408896372984398024189934038897350835115565227315;0.85607167685404896463408404526754534245030761944796;-0.33570849540608321979457919686150827689535574149504
p5b*p17b;(0,2);[15, 2, -1]~;-0.42789550462744139310697243869709475659328685101607;2.19625302667143087992201651043122924123527597009316;0.70040714080791540581430617797723425570676354534060;-0.30127013265611003988150617744606831262891695847415
p5b*p17b;(-1,0);[0, 1, 1/2]~;0.78443602451107935365582433130987907916745599031341;0.13676828904784021798356448423371252816354830673145;0.86735325965309009482147033303840686829106939443746;0.06544053051534260610990630004962915284266856488522
p5b*p17b;(-1,0);[1, 1, 1/2]~;0.72195477034081908102527125068264259857935650974469;0.03293562234023926217755351602882284165858557390870;0.83984320367151814855134520695547842893676047630409;0.00479714442698107074212587523490590604686263938076
p5b*p17b;(-1,0);[2, 1, 1/2]~;0.79068404939262821124784495433749598523950210821786;-0.16161986365987940716554696024608034832197118451338;0.86713953920992463199337234475097306648848469885823;-0.06428022658927261415877874174930780061068670620495
p5b*p17b;(-1,0);[3, 1, 1/2]~;0.68240883972856195393638469469241012583591418785394;-0.09942748161555435293807940469378061371276056077242;0.86585232622813524271446984358249970833358241993248;-0.08425183668874464628053813895646448424888194089772
p5b*p17b;(-1,0);[4, 1, 1/2]~;0.80708137714871223760701932007042860713108122299433;-0.33725706228990956714914653395075252027322221881152;0.91683927021088719403090719499662502309142122999568;-0.16773792090135467456548974284007759787471801377843
p5b*p17b;(-1,0);[5, 1, 1/2]~;0.98812405852181117036762688018894716136887142107934;-0.22635453085188128711408852575036932802890128437815;0.98280901089850736129192155298286856838429188740733;-0.15300788244135547174060499477471889691759326200277
p5b*p17b;(-1,0);[6, 1, 1/2]~;0.91821421260572241180233136819104024024172587029881;-0.47085199104644608695885971229153746576192700474426;1.02661473802996491410523663141558091401371749327416;-0.19811640155540376983618550391927575593237064385041
p5b*p17b;(-1,0);[7, 1, 1/2]~;1.32024304179660493487231220892261893593319138662656;-0.40969447421782038840449232675835957376446265665894;1.13986773534734291048752082251622698438043965507847;-0.15723279268046083353467157483834957960038317455067
p5b*p17b;(-1,0);[8, 1, 1/2]~;1.26839722043150853072893803462133899140148129837349;-0.15147472858187536596056343024932592371295073208703;1.15865624254143581649216551065948548764168090252926;-0.07576094108251080126504134044194496338508388541303
p5b*p17b;(-1,0);[9, 1, 1/2]~;1.59008926565573866538630663848941681931499603227103;-0.02337405668602333775266206948391152931334870638287;1.22924388775967254313514281798172246110659008793306;-0.00481715302921613866616139695100371488612464550537
p5b*p17b;(-1,0);[10, 1, 1/2]~;1.34479137463429824463698235421527310556892111244624;0.36317071029912362660496682541179956967505688933242;1.17236985846374202808208601835677937756058834026158;0.11155081269632059249740008096345512043508539141092
p5b*p17b;(-1,0);[11, 1, 1/2]~;1.32699817258314421881872774655188083762198637915791;0.34774663283026288771584333523323155877144452207512;1.13706991522688184334380029287722634054937289989014;0.14580081597294699249647851378576617218548219691470
p5b*p17b;(-1,0);[12, 1, 1/2]~;1.04137362273818127930341318768216364414888938359748;0.36227381910309058663466761744118113167998213680336;1.04615654546377591325768319887871069153467414340230;0.17982290452273994903365361009717392712393033058819
p5b*p17b;(-1,0);[13, 1, 1/2]~;0.86713141545164919695391937805292943832635638953437;0.17194011287310197046909610508926358387199257953469;0.96392156705001866951013222333094834216297578154936;0.14861361325166338238019797689240404420797252731422
p5b*p17b;(-1,0);[14, 1, 1/2]~;0.81819034951698265987397693588478280092318301891758;0.34308209149262470129157608039782112815594648696449;0.92129827359275506087094917388548022381521962274034;0.15784143089431215808983122543305038846770527520767
p5b*p17b;(-1,0);[15, 1, 1/2]~;0.71357292546965472555818988473366987290804584790438;0.13038786173698411822564656945273515557348346864268;0.86464370285856916093870885245090860365694011359610;0.09181495769030660917621350614952121738088076878153
p5b*p17b;(1,-1);[0, -2, 0]~;1.33215164587290644428145320968764623584836850161182;0.64675524399931223061573479139208224912374197436683;1.17773378848831058635532758888315881924667961107450;0.25690130519021858982506020914318733657895046504652
p5b*p17b;(1,-1);[1, -2, 0]~;0.70040714080791540581430617797723425570676354534060;0.30127013265611003988150617744606831262891695847415;0.99425317796465699907125982790756495607810110107418;0.25663013446979122405607112176365305684883679524394
p5b*p17b;(1,-1);[2, -2, 0]~;0.85607167685404896463408404526754534245030761944796;0.33570849540608321979457919686150827689535574149504;0.95871829209866881015718037072307753339178062005150;0.21437169291217084487356331950555195654779166360477
p5b*p17b;(1,-1);[3, -2, 0]~;0.47837942587397942213560882796153200946255511035266;0.36937361186480529696332090417577765448782230173500;0.84617316576268777448967681982781957326907045885331;0.22091587334237790569039458040556976180135042032920
p5b*p17b;(1,-1);[4, -2, 0]~;0.87405954495708935220602494322711237401498077636746;-0.00171835289919967511824582271622927939398042722141;0.86728954010441173605500072504978059253105301137078;0.07723202146847773113351554054778870041003741898556
p5b*p17b;(1,-1);[5, -2, 0]~;0.82146949107475689873300011393793646006820542244961;0.30959706386305756817611123173999342218608201962692;0.83243710242597841316618427612470260624683689662650;0.09583538945502278896622617332738520610428208213842
p5b*p17b;(1,-1);[6, -2, 0]~;0.48677431224130731017781185671880341001912093073651;-0.02626900315173641666793079630008078662551959873362;0.77079735932860353079887887752708172423798332585625;-0.02136709692666191127105764013779120144445083092174
p5b*p17b;(1,-1);[7, -2, 0]~;0.80121802284903346996723666692504525770197622012752;-0.24105263766605709820422619847841378706327770942478;0.83379041316160354591243109042476138385167177628645;-0.07096244624014392736230584593025212934226624776657
p5b*p17b;(1,-1);[8, -2, 0]~;0.44393639876673294744337812897390267395471248892423;0.03290830967182236819117612411860703380735097083047;0.76942992853001817736062312866904953125271530713317;-0.08311810427666737222234874097696956379801668673389
p5b*p17b;(1,-1);[9, -2, 0]~;1.00007261640978414646828607242942072745471706343029;-0.24836553382613631142048265617347681318176160478989;0.91098937371815979941880550234950114438701512154642;-0.18992071612775381656653001185091449072329633071448
p5b*p17b;(1,-1);[10, -2, 0]~;0.85839398286597101899117250224874901413594646088302;-0.47773785505003590993978190702032812813359970239898;0.93837911625369456226833181328419322123903315125170;-0.21721573374664239771978098523358343585043316116067
p5b*p17b;(1,-1);[11, -2, 0]~;0.74573470340127424019222085810792945100537527612429;-0.88876113798215765446402518267317487440173029814313;1.03423653074186049156467194580885432746113427182868;-0.32263009304202037842950942840222965914774304681755
p5b*p17b;(1,-1);[12, -2, 0]~;1.42219774568105551100625854921785497011602708504091;-0.56796248746720356870313200436579773990550107852001;1.20064838876281205360289762924785138881710460158093;-0.23468293312308212579437455545976820044215635520379
p5b*p17b;(1,-1);[13, -2, 0]~;1.31536847108313371081842226661860985562932584567053;-0.85356680315691521591991617239171392043251459532818;1.23653888351198365085039748153715046213991995719768;-0.20375983127727593959700685607776353187200748923915
p5b*p17b;(1,-1);[14, -2, 0]~;2.19004303099014549371599169005044882664034810789773;0.32057919834646072570166967034585935131533233163736;1.37261172400825194794043218374255883080784263832845;0.04343874977348579841988144691081430429712603975992
p5b*p17b;(1,-1);[15, -2, 0]~;1.55193919806895690129680642979595863303743275332748;0.69212770719904668145623367159201541656102036757667;1.24889697956438644720991390897061342514172635348401;0.16278881477413303511482434958362697710995067553132
p5b*p17b;(2,1);[0, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.64298090110472724155027922745529470019776792728837;-0.24446621292937673117396502495233425697853131421654
p5b*p17b;(2,1);[1, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.41252303869963421541768558030791080365840457025960;-0.11718915039593348648403944293729983553515502080228
p5b*p17b;(2,1);[2, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.44116290048014676172564325577716780931296435775915;-0.91929721552293889446554157049669270404584147026093
p5b*p17b;(2,1);[3, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.66195871858096930839998626374403145413251488485929;0.35605414146938437897501293793264875991375910121446
p5b*p17b;(2,1);[4, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.85493509338885743229829553544110928387169721835891;-0.56848251381142875095217649031124384932111948335962
p5b*p17b;(2,1);[5, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.85357013331477313643696409280055673485123884523227;-0.97858163571197962766163208319351513963107226377649
p5b*p17b;(2,1);[6, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.55345905116417171454314329874209192444006298835411;-1.33444223131682392978549825241844759431633783695435
p5b*p17b;(2,1);[7, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;2.58376171506264951962324803734240546559315489444290;0.10223186569272270381700821515657378550052860602146
p5b*p17b;(2,1);[8, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.20603601040193104802257220589115384961998249844341;0.23487601174184751933549703230360322454332634978945
p5b*p17b;(2,1);[9, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.70516363736702688475725739101189108342807062302574;1.24613586321305134717696007132110225259394848813896
p5b*p17b;(2,1);[10, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.11892154416268537361608314882711652662667506466597;1.09439558551271101951586557871164368902858661667748
p5b*p17b;(2,1);[11, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.30814976898722696939612167822662160931245104287595;0.15177403032301589857039929852133204890067055685805
p5b*p17b;(2,1);[12, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.53262982414227154370096030832144096840520039846724;0.54166360376511708304166115380206591384700408876560
p5b*p17b;(2,1);[13, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;-0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000
p5b*p17b;(2,1);[14, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.75218637432353678506210466017838109861803512383220;0.59703925546727811146634799692908760937659769047004
p5b*p17b;(2,1);[15, -1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.73321181373929004828803170899017950060434651818461;-0.25807640566366907774430384681357849625453557111216
p5b*p17b;(1,2);[0, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.64298090110472724155027922745529470019776792728837;0.24446621292937673117396502495233425697853131421654
p5b*p17b;(1,2);[1, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.73321181373929004828803170899017950060434651818461;0.25807640566366907774430384681357849625453557111216
p5b*p17b;(1,2);[2, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.75218637432353678506210466017838109861803512383220;-0.59703925546727811146634799692908760937659769047004
p5b*p17b;(1,2);[3, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;-0.00000000000000000000000000000000000000000000000000;-0.00000000000000000000000000000000000000000000000000
p5b*p17b;(1,2);[4, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.53262982414227154370096030832144096840520039846724;-0.54166360376511708304166115380206591384700408876560
p5b*p17b;(1,2);[5, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.30814976898722696939612167822662160931245104287595;-0.15177403032301589857039929852133204890067055685805
p5b*p17b;(1,2);[6, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.11892154416268537361608314882711652662667506466597;-1.09439558551271101951586557871164368902858661667748
p5b*p17b;(1,2);[7, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.70516363736702688475725739101189108342807062302574;-1.24613586321305134717696007132110225259394848813896
p5b*p17b;(1,2);[8, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.20603601040193104802257220589115384961998249844341;-0.23487601174184751933549703230360322454332634978945
p5b*p17b;(1,2);[9, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;2.58376171506264951962324803734240546559315489444290;-0.10223186569272270381700821515657378550052860602146
p5b*p17b;(1,2);[10, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.55345905116417171454314329874209192444006298835411;1.33444223131682392978549825241844759431633783695435
p5b*p17b;(1,2);[11, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.85357013331477313643696409280055673485123884523227;0.97858163571197962766163208319351513963107226377649
p5b*p17b;(1,2);[12, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.85493509338885743229829553544110928387169721835891;0.56848251381142875095217649031124384932111948335962
p5b*p17b;(1,2);[13, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.66195871858096930839998626374403145413251488485929;-0.35605414146938437897501293793264875991375910121446
p5b*p17b;(1,2);[14, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.44116290048014676172564325577716780931296435775915;0.91929721552293889446554157049669270404584147026093
p5b*p17b;(1,2);[15, 1, -3/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.41252303869963421541768558030791080365840457025960;0.11718915039593348648403944293729983553515502080228
p5b*p17b;(3,0);[0, -3, -3/2]~;2.63307105634151623004808373545449698941496731531825;-2.25821232501908969629432488502450347054138031829079;1.31221955207175882331296506809159195936501669906229;-0.70673171078739927363063439102726546352745566320909
p5b*p17b;(3,0);[1, -3, -3/2]~;8.45348938449543960745587594532944574844527422011362;-12.78668647580109766678538743285014724099037508382451;0.97173401058690172667597010071767853851957573342267;-0.73417883881001310933393667796760160888223051019258
p5b*p17b;(3,0);[2, -3, -3/2]~;-13.14624445801171480211219743322330498329521235483481;12.71503582770420242963588050955029162878266911151417;-0.29001639069658835284594088606465778635858494802636;-0.42302963095693837142306124600010801126666019174380
p5b*p17b;(3,0);[3, -3, -3/2]~;1.10356306918926780167961832695524030927504371971892;-0.61527670860002014264717203053666199946426199944993;1.31007841021143951193628233615408463559181627227105;-0.50318479413505551197632025457725812184043532071741
p5b*p17b;(3,0);[4, -3, -3/2]~;1.97524445237490959018009335182472511336364956284666;-4.39075992383523537894915081786594322848580828008149;1.65904312841608722792478581221799697191810049620105;-1.44780238621311951259700626733928811741519696614145
p5b*p17b;(3,0);[5, -3, -3/2]~;27.29640058927187145083460391626590653905146982887642;8.93125161879602785291052291447146592295784545059324;4.21460242324909244425160275272724043707623260186039;0.78825976757358366967094442719452729670538779960507
p5b*p17b;(3,0);[6, -3, -3/2]~;-3.23413376526791731004610625724888393158976595317150;-22.14859687858016947454311447243999564860967635042412;1.10001247311773855694921409346543796210966948516687;-1.18947831635210953958300342128053309022157056457007
p5b*p17b;(3,0);[7, -3, -3/2]~;-11.87649804507401525965787599195297088212489777517306;20.20180323125588087606100559931954471966225918237952;0.86429075408388922105672370251080039006522618021357;2.51754059915657492397959780008759148963614086567929
p5b*p17b;(3,0);[8, -3, -3/2]~;-1.76705810687140800794583882040395891755878187603416;3.30180326512617922172369654854224267020790983635846;0.42456449676617202859808182935740547861300616154071;1.35401636789860853129748346304529442089199724618944
p5b*p17b;(3,0);[9, -3, -3/2]~;12.16655051414126107716569210364687928025875886478817;-12.40332861412487059029460701125267038190325106722443;1.40311195038009955887454975862051040092473129064538;-0.38688685354449030268222867664579770916104320888164
